,force
16282,718.0
16283,718.0
16284,717.0
16285,718.0
16286,718.0
16287,717.0
16288,718.0
16289,718.0
16290,717.0
16291,718.0
16292,717.0
16293,718.0
16294,718.0
16295,717.0
16296,717.0
16297,718.0
16298,717.0
16299,717.0
16300,718.0
16301,717.0
16302,717.0
16303,718.0
16304,716.0
16305,718.0
16306,717.0
16307,717.0
16308,718.0
16309,717.0
16310,717.0
16311,718.0
16312,717.0
16313,717.0
16314,717.0
16315,717.0
16316,717.0
16317,718.0
16318,717.0
16319,717.0
16320,718.0
16321,717.0
16322,717.0
16323,717.0
16324,717.0
16325,717.0
16326,717.0
16327,716.0
16328,717.0
16329,717.0
16330,716.0
16331,717.0
16332,717.0
16333,717.0
16334,717.0
16335,717.0
16336,717.0
16337,717.0
16338,716.0
16339,716.0
16340,717.0
16341,716.0
16342,717.0
16343,717.0
16344,716.0
16345,717.0
16346,717.0
16347,716.0
16348,717.0
16349,717.0
16350,716.0
16351,717.0
16352,717.0
16353,716.0
16354,717.0
16355,716.0
16356,716.0
16357,717.0
16358,716.0
16359,716.0
16360,717.0
16361,716.0
16362,716.0
16363,717.0
16364,716.0
16365,716.0
16366,716.0
16367,716.0
16368,716.0
16369,716.0
16370,716.0
16371,716.0
16372,716.0
16373,716.0
16374,716.0
16375,716.0
16376,715.0
16377,716.0
16378,716.0
16379,716.0
16380,716.0
16381,715.0
16382,716.0
16383,716.0
16384,715.0
16385,716.0
16386,715.0
16387,715.0
16388,716.0
16389,716.0
16390,715.0
16391,716.0
16392,715.0
16393,715.0
16394,716.0
16395,715.0
16396,715.0
16397,716.0
16398,715.0
16399,715.0
16400,716.0
16401,715.0
16402,715.0
16403,716.0
16404,715.0
16405,715.0
16406,716.0
16407,715.0
16408,715.0
16409,715.0
16410,714.0
16411,715.0
16412,715.0
16413,714.0
16414,715.0
16415,715.0
16416,714.0
16417,716.0
16418,715.0
16419,714.0
16420,715.0
16421,714.0
16422,715.0
16423,715.0
16424,714.0
16425,714.0
16426,715.0
16427,714.0
16428,714.0
16429,715.0
16430,714.0
16431,715.0
16432,715.0
16433,714.0
16434,714.0
16435,714.0
16436,713.0
16437,715.0
16438,714.0
16439,714.0
16440,714.0
16441,713.0
16442,713.0
16443,714.0
16444,713.0
16445,713.0
16446,714.0
16447,713.0
16448,713.0
16449,714.0
16450,713.0
16451,713.0
16452,713.0
16453,713.0
16454,713.0
16455,713.0
16456,713.0
16457,713.0
16458,713.0
16459,712.0
16460,713.0
16461,712.0
16462,712.0
16463,713.0
16464,712.0
16465,713.0
16466,712.0
16467,712.0
16468,712.0
16469,712.0
16470,712.0
16471,713.0
16472,712.0
16473,712.0
16474,712.0
16475,712.0
16476,711.0
16477,712.0
16478,708.0
16479,711.0
16480,712.0
16481,711.0
16482,711.0
16483,712.0
16484,711.0
16485,711.0
16486,712.0
16487,710.0
16488,711.0
16489,711.0
16490,711.0
16491,711.0
16492,711.0
16493,710.0
16494,711.0
16495,711.0
16496,710.0
16497,711.0
16498,710.0
16499,710.0
16500,711.0
16501,710.0
16502,710.0
16503,710.0
16504,710.0
16505,710.0
16506,710.0
16507,709.0
16508,710.0
16509,710.0
16510,709.0
16511,710.0
16512,710.0
16513,709.0
16514,710.0
16515,709.0
16516,708.0
16517,710.0
16518,709.0
16519,709.0
16520,710.0
16521,709.0
16522,708.0
16523,710.0
16524,708.0
16525,709.0
16526,709.0
16527,708.0
16528,708.0
16529,709.0
16530,708.0
16531,709.0
16532,709.0
16533,708.0
16534,708.0
16535,708.0
16536,707.0
16537,708.0
16538,707.0
16539,707.0
16540,708.0
16541,707.0
16542,707.0
16543,708.0
16544,707.0
16545,707.0
16546,707.0
16547,707.0
16548,707.0
16549,707.0
16550,707.0
16551,707.0
16552,707.0
16553,706.0
16554,707.0
16555,707.0
16556,706.0
16557,707.0
16558,706.0
16559,706.0
16560,706.0
16561,706.0
16562,706.0
16563,706.0
16564,706.0
16565,705.0
16566,706.0
16567,705.0
16568,705.0
16569,706.0
16570,705.0
16571,705.0
16572,706.0
16573,705.0
16574,705.0
16575,705.0
16576,704.0
16577,705.0
16578,706.0
16579,704.0
16580,705.0
16581,704.0
16582,704.0
16583,705.0
16584,704.0
16585,704.0
16586,705.0
16587,704.0
16588,704.0
16589,704.0
16590,704.0
16591,704.0
16592,704.0
16593,703.0
16594,704.0
16595,704.0
16596,703.0
16597,704.0
16598,704.0
16599,703.0
16600,704.0
16601,704.0
16602,703.0
16603,704.0
16604,703.0
16605,703.0
16606,703.0
16607,703.0
16608,703.0
16609,703.0
16610,702.0
16611,704.0
16612,703.0
16613,702.0
16614,702.0
16615,702.0
16616,702.0
16617,702.0
16618,702.0
16619,702.0
16620,702.0
16621,702.0
16622,702.0
16623,703.0
16624,702.0
16625,701.0
16626,702.0
16627,702.0
16628,701.0
16629,702.0
16630,701.0
16631,701.0
16632,702.0
16633,701.0
16634,701.0
16635,702.0
16636,700.0
16637,701.0
16638,701.0
16639,700.0
16640,701.0
16641,701.0
16642,700.0
16643,701.0
16644,700.0
16645,700.0
16646,701.0
16647,700.0
16648,700.0
16649,700.0
16650,700.0
16651,700.0
16652,694.0
16653,699.0
16654,700.0
16655,700.0
16656,697.0
16657,700.0
16658,699.0
16659,699.0
16660,700.0
16661,700.0
16662,699.0
16663,700.0
16664,699.0
16665,699.0
16666,700.0
16667,699.0
16668,699.0
16669,699.0
16670,699.0
16671,699.0
16672,699.0
16673,698.0
16674,699.0
16675,699.0
16676,698.0
16677,698.0
16678,699.0
16679,698.0
16680,698.0
16681,698.0
16682,698.0
16683,698.0
16684,698.0
16685,697.0
16686,698.0
16687,698.0
16688,697.0
16689,698.0
16690,697.0
16691,693.0
16692,698.0
16693,697.0
16694,697.0
16695,698.0
16696,697.0
16697,697.0
16698,697.0
16699,697.0
16700,696.0
16701,697.0
16702,696.0
16703,697.0
16704,697.0
16705,696.0
16706,697.0
16707,697.0
16708,696.0
16709,697.0
16710,696.0
16711,696.0
16712,697.0
16713,696.0
16714,696.0
16715,697.0
16716,695.0
16717,696.0
16718,696.0
16719,695.0
16720,696.0
16721,696.0
16722,695.0
16723,696.0
16724,695.0
16725,695.0
16726,696.0
16727,696.0
16728,695.0
16729,696.0
16730,695.0
16731,695.0
16732,696.0
16733,695.0
16734,695.0
16735,696.0
16736,694.0
16737,695.0
16738,695.0
16739,694.0
16740,695.0
16741,695.0
16742,694.0
16743,695.0
16744,695.0
16745,694.0
16746,694.0
16747,694.0
16748,694.0
16749,694.0
16750,694.0
16751,694.0
16752,694.0
16753,694.0
16754,694.0
16755,694.0
16756,694.0
16757,694.0
16758,694.0
16759,693.0
16760,694.0
16761,694.0
16762,693.0
16763,694.0
16764,694.0
16765,693.0
16766,694.0
16767,693.0
16768,693.0
16769,694.0
16770,693.0
16771,693.0
16772,693.0
16773,693.0
16774,692.0
16775,694.0
16776,692.0
16777,692.0
16778,694.0
16779,692.0
16780,692.0
16781,693.0
16782,691.0
16783,692.0
16784,693.0
16785,692.0
16786,692.0
16787,692.0
16788,692.0
16789,692.0
16790,692.0
16791,691.0
16792,692.0
16793,691.0
16794,691.0
16795,692.0
16796,691.0
16797,691.0
16798,692.0
16799,691.0
16800,691.0
16801,692.0
16802,691.0
16803,691.0
16804,691.0
16805,691.0
16806,691.0
16807,691.0
16808,691.0
16809,692.0
16810,691.0
16811,690.0
16812,691.0
16813,691.0
16814,690.0
16815,691.0
16816,690.0
16817,691.0
16818,691.0
16819,690.0
16820,691.0
16821,691.0
16822,690.0
16823,691.0
16824,690.0
16825,690.0
16826,690.0
16827,690.0
16828,690.0
16829,690.0
16830,691.0
16831,690.0
16832,690.0
16833,689.0
16834,689.0
16835,690.0
16836,689.0
16837,689.0
16838,690.0
16839,689.0
16840,689.0
16841,690.0
16842,689.0
16843,689.0
16844,689.0
16845,689.0
16846,689.0
16847,689.0
16848,689.0
16849,690.0
16850,689.0
16851,689.0
16852,689.0
16853,689.0
16854,688.0
16855,690.0
16856,689.0
16857,688.0
16858,689.0
16859,688.0
16860,688.0
16861,690.0
16862,688.0
16863,689.0
16864,689.0
16865,688.0
16866,689.0
16867,688.0
16868,688.0
16869,688.0
16870,688.0
16871,688.0
16872,688.0
16873,688.0
16874,687.0
16875,688.0
16876,688.0
16877,688.0
16878,688.0
16879,688.0
16880,689.0
16881,688.0
16882,687.0
16883,688.0
16884,688.0
16885,687.0
16886,688.0
16887,688.0
16888,687.0
16889,688.0
16890,687.0
16891,687.0
16892,688.0
16893,687.0
16894,687.0
16895,688.0
16896,687.0
16897,687.0
16898,688.0
16899,687.0
16900,687.0
16901,687.0
16902,687.0
16903,687.0
16904,688.0
16905,686.0
16906,687.0
16907,687.0
16908,686.0
16909,687.0
16910,687.0
16911,686.0
16912,687.0
16913,687.0
16914,686.0
16915,687.0
16916,686.0
16917,686.0
16918,687.0
16919,686.0
16920,686.0
16921,687.0
16922,686.0
16923,686.0
16924,687.0
16925,686.0
16926,686.0
16927,687.0
16928,686.0
16929,686.0
16930,686.0
16931,686.0
16932,686.0
16933,686.0
16934,685.0
16935,686.0
16936,686.0
16937,685.0
16938,686.0
16939,685.0
16940,685.0
16941,686.0
16942,685.0
16943,686.0
16944,686.0
16945,685.0
16946,685.0
16947,686.0
16948,685.0
16949,685.0
16950,686.0
16951,685.0
16952,685.0
16953,685.0
16954,684.0
16955,685.0
16956,685.0
16957,685.0
16958,685.0
16959,683.0
16960,684.0
16961,685.0
16962,684.0
16963,684.0
16964,685.0
16965,685.0
16966,685.0
16967,685.0
16968,684.0
16969,685.0
16970,684.0
16971,684.0
16972,684.0
16973,685.0
16974,684.0
16975,684.0
16976,684.0
16977,684.0
16978,685.0
16979,684.0
16980,684.0
16981,684.0
16982,684.0
16983,684.0
16984,684.0
16985,683.0
16986,684.0
16987,684.0
16988,683.0
16989,684.0
16990,684.0
16991,683.0
16992,684.0
16993,684.0
16994,683.0
16995,684.0
16996,684.0
16997,683.0
16998,684.0
16999,683.0
17000,683.0
17001,684.0
17002,683.0
17003,683.0
17004,684.0
17005,683.0
17006,683.0
17007,684.0
17008,683.0
17009,683.0
17010,683.0
17011,682.0
17012,683.0
17013,683.0
17014,683.0
17015,683.0
17016,683.0
17017,682.0
17018,683.0
17019,681.0
17020,682.0
17021,683.0
17022,683.0
17023,682.0
17024,683.0
17025,682.0
17026,682.0
17027,683.0
17028,682.0
17029,683.0
17030,683.0
17031,682.0
17032,683.0
17033,683.0
17034,682.0
17035,682.0
17036,683.0
17037,682.0
17038,682.0
17039,682.0
17040,682.0
17041,682.0
17042,682.0
17043,682.0
17044,682.0
17045,681.0
17046,682.0
17047,682.0
17048,682.0
17049,681.0
17050,682.0
17051,679.0
17052,682.0
17053,682.0
17054,681.0
17055,682.0
17056,682.0
17057,681.0
17058,682.0
17059,682.0
17060,681.0
17061,682.0
17062,681.0
17063,681.0
17064,682.0
17065,681.0
17066,681.0
17067,682.0
17068,681.0
17069,681.0
17070,681.0
17071,681.0
17072,681.0
17073,681.0
17074,680.0
17075,681.0
17076,681.0
17077,681.0
17078,681.0
17079,681.0
17080,680.0
17081,681.0
17082,681.0
17083,680.0
17084,681.0
17085,680.0
17086,681.0
17087,681.0
17088,680.0
17089,681.0
17090,681.0
17091,680.0
17092,681.0
17093,681.0
17094,680.0
17095,681.0
17096,681.0
17097,680.0
17098,681.0
17099,681.0
17100,680.0
17101,681.0
17102,680.0
17103,680.0
17104,680.0
17105,680.0
17106,679.0
17107,681.0
17108,680.0
17109,680.0
17110,680.0
17111,680.0
17112,680.0
17113,680.0
17114,679.0
17115,680.0
17116,680.0
17117,680.0
17118,680.0
17119,680.0
17120,680.0
17121,681.0
17122,680.0
17123,679.0
17124,680.0
17125,680.0
17126,679.0
17127,680.0
17128,679.0
17129,679.0
17130,680.0
17131,679.0
17132,680.0
17133,680.0
17134,679.0
17135,680.0
17136,679.0
17137,679.0
17138,680.0
17139,679.0
17140,679.0
17141,680.0
17142,679.0
17143,679.0
17144,680.0
17145,679.0
17146,679.0
17147,680.0
17148,679.0
17149,679.0
17150,680.0
17151,679.0
17152,679.0
17153,680.0
17154,679.0
17155,679.0
17156,680.0
17157,679.0
17158,679.0
17159,679.0
17160,679.0
17161,679.0
17162,679.0
17163,679.0
17164,679.0
17165,679.0
17166,679.0
17167,679.0
17168,679.0
17169,679.0
17170,679.0
17171,679.0
17172,679.0
17173,679.0
17174,678.0
17175,679.0
17176,679.0
17177,679.0
17178,679.0
17179,679.0
17180,678.0
17181,679.0
17182,679.0
17183,678.0
17184,679.0
17185,679.0
17186,678.0
17187,679.0
17188,679.0
17189,678.0
17190,679.0
17191,678.0
17192,678.0
17193,679.0
17194,678.0
17195,678.0
17196,679.0
17197,678.0
17198,678.0
17199,679.0
17200,678.0
17201,677.0
17202,679.0
17203,678.0
17204,679.0
17205,678.0
17206,678.0
17207,678.0
17208,678.0
17209,678.0
17210,678.0
17211,678.0
17212,678.0
17213,679.0
17214,678.0
17215,678.0
17216,679.0
17217,678.0
17218,678.0
17219,678.0
17220,678.0
17221,678.0
17222,678.0
17223,678.0
17224,679.0
17225,678.0
17226,677.0
17227,678.0
17228,678.0
17229,677.0
17230,678.0
17231,678.0
17232,678.0
17233,678.0
17234,677.0
17235,678.0
17236,678.0
17237,677.0
17238,677.0
17239,678.0
17240,677.0
17241,678.0
17242,678.0
17243,677.0
17244,678.0
17245,678.0
17246,677.0
17247,678.0
17248,677.0
17249,677.0
17250,678.0
17251,677.0
17252,677.0
17253,678.0
17254,677.0
17255,677.0
17256,678.0
17257,677.0
17258,677.0
17259,677.0
17260,677.0
17261,677.0
17262,677.0
17263,677.0
17264,678.0
17265,677.0
17266,676.0
17267,678.0
17268,677.0
17269,676.0
17270,678.0
17271,677.0
17272,676.0
17273,678.0
17274,676.0
17275,677.0
17276,678.0
17277,677.0
17278,677.0
17279,678.0
17280,676.0
17281,677.0
17282,677.0
17283,677.0
17284,677.0
17285,677.0
17286,676.0
17287,677.0
17288,677.0
17289,676.0
17290,677.0
17291,677.0
17292,676.0
17293,677.0
17294,676.0
17295,676.0
17296,677.0
17297,676.0
17298,676.0
17299,677.0
17300,676.0
17301,677.0
17302,677.0
17303,676.0
17304,676.0
17305,677.0
17306,676.0
17307,677.0
17308,676.0
17309,676.0
17310,677.0
17311,676.0
17312,676.0
17313,677.0
17314,676.0
17315,676.0
17316,677.0
17317,676.0
17318,676.0
17319,677.0
17320,676.0
17321,676.0
17322,676.0
17323,676.0
17324,676.0
17325,676.0
17326,675.0
17327,676.0
17328,676.0
17329,676.0
17330,676.0
17331,676.0
17332,676.0
17333,676.0
17334,676.0
17335,675.0
17336,676.0
17337,676.0
17338,676.0
17339,677.0
17340,676.0
17341,676.0
17342,676.0
17343,675.0
17344,676.0
17345,676.0
17346,675.0
17347,676.0
17348,676.0
17349,675.0
17350,676.0
17351,676.0
17352,675.0
17353,676.0
17354,676.0
17355,675.0
17356,676.0
17357,676.0
17358,675.0
17359,676.0
17360,675.0
17361,675.0
17362,676.0
17363,675.0
17364,676.0
17365,676.0
17366,675.0
17367,676.0
17368,676.0
17369,675.0
17370,676.0
17371,676.0
17372,675.0
17373,676.0
17374,675.0
17375,675.0
17376,676.0
17377,675.0
17378,675.0
17379,676.0
17380,675.0
17381,675.0
17382,675.0
17383,675.0
17384,675.0
17385,676.0
17386,675.0
17387,675.0
17388,675.0
17389,675.0
17390,675.0
17391,675.0
17392,675.0
17393,676.0
17394,675.0
17395,675.0
17396,676.0
17397,675.0
17398,675.0
17399,675.0
17400,674.0
17401,675.0
17402,675.0
17403,674.0
17404,675.0
17405,675.0
17406,675.0
17407,675.0
17408,675.0
17409,674.0
17410,675.0
17411,675.0
17412,674.0
17413,675.0
17414,675.0
17415,674.0
17416,676.0
17417,675.0
17418,674.0
17419,675.0
17420,674.0
17421,675.0
17422,675.0
17423,674.0
17424,675.0
17425,675.0
17426,674.0
17427,675.0
17428,675.0
17429,674.0
17430,675.0
17431,674.0
17432,674.0
17433,675.0
17434,674.0
17435,674.0
17436,675.0
17437,674.0
17438,674.0
17439,675.0
17440,674.0
17441,674.0
17442,675.0
17443,674.0
17444,674.0
17445,672.0
17446,674.0
17447,674.0
17448,675.0
17449,674.0
17450,673.0
17451,674.0
17452,674.0
17453,675.0
17454,674.0
17455,674.0
17456,674.0
17457,674.0
17458,674.0
17459,675.0
17460,674.0
17461,674.0
17462,675.0
17463,674.0
17464,674.0
17465,675.0
17466,674.0
17467,674.0
17468,674.0
17469,673.0
17470,674.0
17471,674.0
17472,673.0
17473,674.0
17474,674.0
17475,673.0
17476,674.0
17477,674.0
17478,673.0
17479,674.0
17480,674.0
17481,673.0
17482,674.0
17483,674.0
17484,674.0
17485,674.0
17486,673.0
17487,674.0
17488,674.0
17489,673.0
17490,674.0
17491,674.0
17492,673.0
17493,673.0
17494,674.0
17495,673.0
17496,674.0
17497,674.0
17498,673.0
17499,674.0
17500,673.0
17501,673.0
17502,674.0
17503,674.0
17504,673.0
17505,674.0
17506,673.0
17507,673.0
17508,674.0
17509,673.0
17510,673.0
17511,674.0
17512,672.0
17513,674.0
17514,673.0
17515,673.0
17516,673.0
17517,673.0
17518,672.0
17519,674.0
17520,673.0
17521,673.0
17522,673.0
17523,673.0
17524,673.0
17525,673.0
17526,672.0
17527,673.0
17528,674.0
17529,673.0
17530,673.0
17531,673.0
17532,673.0
17533,673.0
17534,673.0
17535,672.0
17536,673.0
17537,673.0
17538,672.0
17539,673.0
17540,673.0
17541,672.0
17542,673.0
17543,673.0
17544,673.0
17545,673.0
17546,672.0
17547,672.0
17548,673.0
17549,672.0
17550,672.0
17551,673.0
17552,672.0
17553,672.0
17554,673.0
17555,672.0
17556,673.0
17557,673.0
17558,672.0
17559,673.0
17560,672.0
17561,672.0
17562,673.0
17563,672.0
17564,672.0
17565,673.0
17566,672.0
17567,672.0
17568,673.0
17569,672.0
17570,672.0
17571,673.0
17572,671.0
17573,672.0
17574,672.0
17575,672.0
17576,672.0
17577,672.0
17578,672.0
17579,672.0
17580,672.0
17581,672.0
17582,672.0
17583,672.0
17584,671.0
17585,673.0
17586,672.0
17587,672.0
17588,672.0
17589,672.0
17590,672.0
17591,672.0
17592,672.0
17593,672.0
17594,672.0
17595,671.0
17596,672.0
17597,672.0
17598,671.0
17599,672.0
17600,672.0
17601,671.0
17602,672.0
17603,672.0
17604,671.0
17605,672.0
17606,671.0
17607,671.0
17608,672.0
17609,671.0
17610,671.0
17611,672.0
17612,671.0
17613,671.0
17614,672.0
17615,671.0
17616,672.0
17617,672.0
17618,671.0
17619,672.0
17620,672.0
17621,671.0
17622,672.0
17623,671.0
17624,671.0
17625,672.0
17626,671.0
17627,671.0
17628,672.0
17629,671.0
17630,671.0
17631,672.0
17632,671.0
17633,671.0
17634,671.0
17635,671.0
17636,672.0
17637,671.0
17638,671.0
17639,671.0
17640,671.0
17641,671.0
17642,671.0
17643,671.0
17644,671.0
17645,672.0
17646,671.0
17647,671.0
17648,672.0
17649,671.0
17650,671.0
17651,672.0
17652,670.0
17653,671.0
17654,671.0
17655,671.0
17656,671.0
17657,671.0
17658,671.0
17659,671.0
17660,671.0
17661,671.0
17662,671.0
17663,671.0
17664,671.0
17665,671.0
17666,671.0
17667,671.0
17668,671.0
17669,671.0
17670,670.0
17671,671.0
17672,671.0
17673,671.0
17674,671.0
17675,671.0
17676,671.0
17677,671.0
17678,670.0
17679,671.0
17680,671.0
17681,670.0
17682,671.0
17683,671.0
17684,670.0
17685,671.0
17686,670.0
17687,670.0
17688,671.0
17689,670.0
17690,670.0
17691,671.0
17692,670.0
17693,670.0
17694,671.0
17695,670.0
17696,670.0
17697,671.0
17698,670.0
17699,670.0
17700,671.0
17701,670.0
17702,671.0
17703,671.0
17704,670.0
17705,671.0
17706,670.0
17707,670.0
17708,671.0
17709,670.0
17710,670.0
17711,671.0
17712,670.0
17713,670.0
17714,671.0
17715,670.0
17716,670.0
17717,671.0
17718,670.0
17719,670.0
17720,671.0
17721,670.0
17722,671.0
17723,671.0
17724,670.0
17725,670.0
17726,670.0
17727,670.0
17728,671.0
17729,670.0
17730,670.0
17731,671.0
17732,670.0
17733,670.0
17734,670.0
17735,670.0
17736,670.0
17737,670.0
17738,670.0
17739,670.0
17740,670.0
17741,669.0
17742,670.0
17743,670.0
17744,670.0
17745,670.0
17746,670.0
17747,670.0
17748,670.0
17749,670.0
17750,669.0
17751,670.0
17752,669.0
17753,669.0
17754,671.0
17755,670.0
17756,670.0
17757,671.0
17758,669.0
17759,670.0
17760,670.0
17761,669.0
17762,670.0
17763,670.0
17764,669.0
17765,670.0
17766,670.0
17767,669.0
17768,670.0
17769,670.0
17770,669.0
17771,670.0
17772,670.0
17773,670.0
17774,670.0
17775,670.0
17776,669.0
17777,670.0
17778,669.0
17779,670.0
17780,670.0
17781,669.0
17782,670.0
17783,670.0
17784,669.0
17785,670.0
17786,670.0
17787,669.0
17788,670.0
17789,670.0
17790,669.0
17791,670.0
17792,670.0
17793,669.0
17794,670.0
17795,669.0
17796,670.0
17797,670.0
17798,669.0
17799,669.0
17800,670.0
17801,669.0
17802,670.0
17803,670.0
17804,669.0
17805,670.0
17806,670.0
17807,669.0
17808,670.0
17809,669.0
17810,669.0
17811,670.0
17812,670.0
17813,669.0
17814,670.0
17815,669.0
17816,669.0
17817,670.0
17818,669.0
17819,670.0
17820,670.0
17821,669.0
17822,669.0
17823,670.0
17824,669.0
17825,670.0
17826,670.0
17827,669.0
17828,670.0
17829,670.0
17830,669.0
17831,670.0
17832,669.0
17833,669.0
17834,670.0
17835,669.0
17836,669.0
17837,670.0
17838,669.0
17839,669.0
17840,670.0
17841,669.0
17842,669.0
17843,670.0
17844,669.0
17845,670.0
17846,670.0
17847,669.0
17848,669.0
17849,670.0
17850,669.0
17851,669.0
17852,669.0
17853,669.0
17854,670.0
17855,669.0
17856,669.0
17857,670.0
17858,669.0
17859,669.0
17860,670.0
17861,669.0
17862,669.0
17863,670.0
17864,669.0
17865,670.0
17866,670.0
17867,668.0
17868,670.0
17869,670.0
17870,669.0
17871,670.0
17872,669.0
17873,669.0
17874,670.0
17875,669.0
17876,669.0
17877,670.0
17878,669.0
17879,669.0
17880,669.0
17881,669.0
17882,669.0
17883,669.0
17884,669.0
17885,669.0
17886,670.0
17887,669.0
17888,669.0
17889,669.0
17890,669.0
17891,669.0
17892,669.0
17893,669.0
17894,669.0
17895,669.0
17896,669.0
17897,669.0
17898,669.0
17899,669.0
17900,669.0
17901,669.0
17902,669.0
17903,670.0
17904,669.0
17905,669.0
17906,670.0
17907,669.0
17908,669.0
17909,670.0
17910,669.0
17911,670.0
17912,669.0
17913,669.0
17914,670.0
17915,669.0
17916,669.0
17917,670.0
17918,669.0
17919,669.0
17920,670.0
17921,669.0
17922,669.0
17923,669.0
17924,669.0
17925,669.0
17926,670.0
17927,669.0
17928,669.0
17929,669.0
17930,668.0
17931,669.0
17932,669.0
17933,668.0
17934,669.0
17935,669.0
17936,669.0
17937,669.0
17938,669.0
17939,668.0
17940,670.0
17941,669.0
17942,669.0
17943,669.0
17944,669.0
17945,669.0
17946,669.0
17947,669.0
17948,669.0
17949,670.0
17950,668.0
17951,669.0
17952,669.0
17953,668.0
17954,669.0
17955,669.0
17956,669.0
17957,669.0
17958,669.0
17959,669.0
17960,669.0
17961,669.0
17962,669.0
17963,669.0
17964,668.0
17965,669.0
17966,669.0
17967,669.0
17968,669.0
17969,669.0
17970,668.0
17971,669.0
17972,669.0
17973,669.0
17974,669.0
17975,669.0
17976,668.0
17977,669.0
17978,669.0
17979,669.0
17980,669.0
17981,669.0
17982,668.0
17983,669.0
17984,668.0
17985,669.0
17986,669.0
17987,669.0
17988,669.0
17989,669.0
17990,668.0
17991,669.0
17992,669.0
17993,669.0
17994,669.0
17995,669.0
17996,668.0
17997,669.0
17998,669.0
17999,669.0
18000,669.0
18001,669.0
18002,668.0
18003,669.0
18004,669.0
18005,669.0
18006,669.0
18007,668.0
18008,669.0
18009,669.0
18010,668.0
18011,669.0
18012,669.0
18013,668.0
18014,669.0
18015,669.0
18016,668.0
18017,669.0
18018,669.0
18019,668.0
18020,669.0
18021,669.0
18022,669.0
18023,669.0
18024,668.0
18025,669.0
18026,669.0
18027,668.0
18028,669.0
18029,669.0
18030,668.0
18031,669.0
18032,669.0
18033,668.0
18034,669.0
18035,669.0
18036,668.0
18037,669.0
18038,668.0
18039,668.0
18040,669.0
18041,669.0
18042,669.0
18043,669.0
18044,669.0
18045,669.0
18046,669.0
18047,669.0
18048,668.0
18049,669.0
18050,668.0
18051,669.0
18052,669.0
18053,668.0
18054,669.0
18055,669.0
18056,668.0
18057,669.0
18058,668.0
18059,668.0
18060,669.0
18061,669.0
18062,668.0
18063,670.0
18064,668.0
18065,669.0
18066,669.0
18067,669.0
18068,669.0
18069,669.0
18070,668.0
18071,669.0
18072,669.0
18073,668.0
18074,669.0
18075,669.0
18076,668.0
18077,669.0
18078,669.0
18079,668.0
18080,669.0
18081,668.0
18082,668.0
18083,669.0
18084,669.0
18085,668.0
18086,669.0
18087,668.0
18088,668.0
18089,668.0
18090,668.0
18091,669.0
18092,669.0
18093,669.0
18094,669.0
18095,669.0
18096,668.0
18097,669.0
18098,669.0
18099,668.0
18100,669.0
18101,669.0
18102,668.0
18103,669.0
18104,668.0
18105,668.0
18106,669.0
18107,668.0
18108,669.0
18109,670.0
18110,668.0
18111,669.0
18112,669.0
18113,668.0
18114,669.0
18115,669.0
18116,668.0
18117,669.0
18118,669.0
18119,668.0
18120,669.0
18121,669.0
18122,668.0
18123,669.0
18124,669.0
18125,668.0
18126,669.0
18127,669.0
18128,669.0
18129,669.0
18130,668.0
18131,668.0
18132,669.0
18133,668.0
18134,668.0
18135,669.0
18136,668.0
18137,669.0
18138,669.0
18139,668.0
18140,669.0
18141,669.0
18142,668.0
18143,669.0
18144,669.0
18145,668.0
18146,669.0
18147,668.0
18148,668.0
18149,669.0
18150,668.0
18151,668.0
18152,669.0
18153,668.0
18154,669.0
18155,669.0
18156,668.0
18157,669.0
18158,669.0
18159,668.0
18160,669.0
18161,668.0
18162,668.0
18163,669.0
18164,669.0
18165,668.0
18166,669.0
18167,669.0
18168,668.0
18169,669.0
18170,668.0
18171,669.0
18172,669.0
18173,668.0
18174,668.0
18175,669.0
18176,668.0
18177,669.0
18178,669.0
18179,668.0
18180,669.0
18181,669.0
18182,668.0
18183,669.0
18184,668.0
18185,668.0
18186,669.0
18187,668.0
18188,668.0
18189,669.0
18190,668.0
18191,668.0
18192,669.0
18193,668.0
18194,668.0
18195,669.0
18196,668.0
18197,669.0
18198,669.0
18199,668.0
18200,669.0
18201,669.0
18202,668.0
18203,669.0
18204,669.0
18205,668.0
18206,669.0
18207,669.0
18208,668.0
18209,669.0
18210,668.0
18211,668.0
18212,669.0
18213,668.0
18214,668.0
18215,669.0
18216,668.0
18217,669.0
18218,669.0
18219,668.0
18220,669.0
18221,669.0
18222,668.0
18223,669.0
18224,669.0
18225,668.0
18226,669.0
18227,669.0
18228,668.0
18229,669.0
18230,668.0
18231,668.0
18232,669.0
18233,668.0
18234,669.0
18235,669.0
18236,668.0
18237,668.0
18238,669.0
18239,668.0
18240,669.0
18241,669.0
18242,668.0
18243,669.0
18244,669.0
18245,668.0
18246,669.0
18247,669.0
18248,668.0
18249,669.0
18250,668.0
18251,668.0
18252,669.0
18253,669.0
18254,669.0
18255,669.0
18256,668.0
18257,669.0
18258,669.0
18259,668.0
18260,669.0
18261,669.0
18262,668.0
18263,669.0
18264,669.0
18265,668.0
18266,669.0
18267,668.0
18268,668.0
18269,669.0
18270,668.0
18271,668.0
18272,669.0
18273,668.0
18274,669.0
18275,669.0
18276,668.0
18277,668.0
18278,669.0
18279,668.0
18280,668.0
